"","SignedMonth","Pricing.Mechanism.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"3181",2012-12-01,"Fixed","Additional
DoD
Components","KENDALL",0.941023999604651,1.09928696440012
"3182",2013-01-01,"Fixed","Additional
DoD
Components","KENDALL",0.618998564388849,0.676045802745743
"3183",2013-02-01,"Fixed","Additional
DoD
Components","KENDALL",0.481910397775566,0.680644320589689
"3184",2013-03-01,"Fixed","Additional
DoD
Components","KENDALL",0.549891442207271,0.550266801457229
"3185",2013-04-01,"Fixed","Additional
DoD
Components","KENDALL",0.638609543442368,0.556803794475069
"3186",2013-05-01,"Fixed","Additional
DoD
Components","KENDALL",0.755383893457297,0.647961626368979
"3187",2013-06-01,"Fixed","Additional
DoD
Components","KENDALL",0.75737876940652,0.717124068768728
"3188",2013-07-01,"Fixed","Additional
DoD
Components","KENDALL",0.916506770854372,0.809756477906063
"3189",2013-08-01,"Fixed","Additional
DoD
Components","KENDALL",0.668978426858028,0.780954655706307
"3190",2013-09-01,"Fixed","Additional
DoD
Components","KENDALL",1.55843032143435,1.04797183971558
"3191",2013-10-01,"Fixed","Additional
DoD
Components","KENDALL",1.2009522795048,1.14278700926572
"3192",2013-11-01,"Fixed","Additional
DoD
Components","KENDALL",0.6665649126853,1.14198250454148
"3193",2013-12-01,"Fixed","Additional
DoD
Components","KENDALL",0.6005972422212,0.822704811470433
"3194",2014-01-01,"Fixed","Additional
DoD
Components","KENDALL",0.5210338477306,0.596065334212367
"3195",2014-02-01,"Fixed","Additional
DoD
Components","KENDALL",0.6184069917591,0.580012693903633
"3196",2014-03-01,"Fixed","Additional
DoD
Components","KENDALL",0.8384473403828,0.6592960599575
"3197",2014-04-01,"Fixed","Additional
DoD
Components","KENDALL",0.7081297565946,0.721661362912167
"3198",2014-05-01,"Fixed","Additional
DoD
Components","KENDALL",1.0043368397588,0.850304645578733
"3199",2014-06-01,"Fixed","Additional
DoD
Components","KENDALL",0.7714395548381,0.827968717063833
"3200",2014-07-01,"Fixed","Additional
DoD
Components","KENDALL",0.7624519572025,0.846076117266467
"3201",2014-08-01,"Fixed","Additional
DoD
Components","KENDALL",0.6982537539074,0.744048421982667
"3202",2014-09-01,"Fixed","Additional
DoD
Components","KENDALL",2.010714445402,1.15714005217063
"3203",2007-09-01,"Other","Army","YOUNG",0,NA
"3204",2008-09-01,"Other","Army","YOUNG",0.000266890433839479,NA
"3205",2009-06-01,"Other","Army","YOUNG",0,8.89634779464931e-05
"3206",2009-10-01,"Other","Army","YOUNG",0.00094191270860077,0.000402934380813416
"3207",2010-06-01,"Other","Army","YOUNG",0,0.000313970902866923
"3208",2011-09-01,"Other","Army","YOUNG",0,0.000313970902866923
"3209",2012-04-01,"Other","Army","YOUNG",-5.44092884357945e-05,-1.81364294785982e-05
"3210",2012-08-01,"Other","Army","YOUNG",0,-1.81364294785982e-05
"3211",2014-08-01,"Other","Army","KENDALL",0,0
"3212",2009-02-01,"Other","Navy","YOUNG",-0.00018322364148084,NA
"3213",2009-03-01,"Other","Navy","YOUNG",6.01753626326045e-05,NA
"3214",2009-04-01,"Other","Navy","YOUNG",1.85533448798441e-05,-3.48316446561305e-05
"3215",2009-09-01,"Other","Navy","YOUNG",1.43590495778307e-05,3.10292523634264e-05
"3216",2009-10-01,"Other","Navy","YOUNG",0,1.09707981525583e-05
"3217",2009-12-01,"Other","Navy","YOUNG",0,4.7863498592769e-06
"3218",2010-01-01,"Other","Navy","YOUNG",0,0
"3219",2010-02-01,"Other","Navy","YOUNG",2.95080231065469e-06,9.83600770218228e-07
"3220",2010-03-01,"Other","Navy","YOUNG",0,9.83600770218228e-07
"3221",2010-04-01,"Other","Navy","YOUNG",2.09404578519469e-05,7.96375338753388e-06
"3222",2010-05-01,"Other","Navy","YOUNG",1.7281054771074e-05,1.27405042076737e-05
"3223",2010-06-01,"Other","Navy","YOUNG",5.47774925117672e-06,1.45664206247326e-05
"3224",2010-07-01,"Other","Navy","YOUNG",6.83143988018828e-06,9.86341463414634e-06
"3225",2010-09-01,"Other","Navy","YOUNG",1.82629225502781e-05,1.0190703893881e-05
"3226",2010-12-01,"Other","Navy","YOUNG",0,8.36478747682214e-06
"3227",2011-01-01,"Other","Navy","YOUNG",2.07721359630718e-05,1.30116861711166e-05
"3228",2011-02-01,"Other","Navy","YOUNG",0,6.92404532102392e-06
"3229",2011-03-01,"Other","Navy","YOUNG",1.28886592530424e-05,1.1220265072038e-05
"3230",2011-04-01,"Other","Navy","YOUNG",3.52160302140159e-05,1.60348964890194e-05
"3231",2011-06-01,"Other","Navy","YOUNG",0.00037612673101133,0.000141410473492796
"3232",2011-07-01,"Other","Navy","YOUNG",4.63815568610995e-06,0.000138660305637152
"3233",2011-08-01,"Other","Navy","YOUNG",0,0.000126921628899147
"3234",2011-09-01,"Other","Navy","YOUNG",0,1.54605189536998e-06
"3235",2011-10-01,"Other","Navy","YOUNG",0,0
"3236",2011-11-01,"Other","Navy","YOUNG",0,0
"3237",2011-12-01,"Other","Navy","YOUNG",1.91427144475337e-05,6.38090481584458e-06
"3238",2012-02-01,"Other","Navy","YOUNG",1.64298218515086e-07,6.43567088868294e-06
"3239",2012-03-01,"Other","Navy","YOUNG",0,6.43567088868294e-06
"3240",2012-04-01,"Other","Navy","YOUNG",0,5.4766072838362e-08
"3241",2012-05-01,"Other","Navy","YOUNG",0,0
"3242",2012-06-01,"Other","Navy","YOUNG",2.74921223354958e-06,9.16404077849861e-07
"3243",2012-07-01,"Other","Navy","YOUNG",0,9.16404077849861e-07
"3244",2012-08-01,"Other","Navy","YOUNG",0.000238292163525898,8.03471252531493e-05
"3245",2012-09-01,"Other","Navy","YOUNG",0,7.94307211752995e-05
"3246",2012-10-01,"Other","Navy","YOUNG",2.85330557530212e-06,8.03818230337335e-05
"3247",2012-11-01,"Other","Navy","YOUNG",0.000333572722656647,0.00011214200941065
"3248",2012-12-01,"Other","Navy","YOUNG",0,0.00011214200941065
"3249",2013-01-01,"Other","Navy","YOUNG",0,0.000111190907552216
"3250",2013-03-01,"Other","Navy","YOUNG",0,0
"3251",2013-04-01,"Other","Navy","YOUNG",8.82269726820351e-06,2.94089908940117e-06
"3252",2013-05-01,"Other","Navy","YOUNG",-3.65593581801564e-06,1.72225381672929e-06
"3253",2013-06-01,"Other","Navy","YOUNG",0,1.72225381672929e-06
"3254",2013-07-01,"Other","Navy","YOUNG",0,-1.21864527267188e-06
"3255",2013-08-01,"Other","Navy","YOUNG",5.60997258048137e-06,1.86999086016045e-06
"3256",2013-12-01,"Other","Navy","YOUNG",2.439e-06,2.68299086016046e-06
"3257",2014-02-01,"Other","Navy","YOUNG",0,2.68299086016046e-06
"3258",2014-03-01,"Other","Navy","YOUNG",1.721024e-05,6.54974666666667e-06
"3259",2014-05-01,"Other","Navy","YOUNG",0,5.73674666666667e-06
"3260",2014-07-01,"Other","Navy","YOUNG",0,5.73674666666667e-06
"3261",2014-08-01,"Other","Navy","YOUNG",8.0117373e-05,2.6705791e-05
"3262",2014-09-01,"Other","Navy","YOUNG",0.000216489,9.8868791e-05
"3263",2010-02-01,"Other","Navy","CARTER",0,NA
"3264",2012-05-01,"Other","Navy","CARTER",0,NA
"3265",2013-04-01,"Other","Navy","CARTER",0,0
"3266",2013-06-01,"Other","Navy","CARTER",0,0
"3267",2013-07-01,"Other","Navy","CARTER",0,0
"3268",2014-04-01,"Other","Air Force","KENDALL",0,NA
"3269",2014-09-01,"Other","Air Force","KENDALL",0,0
"3270",2008-04-01,"Other","DLA","YOUNG",0,NA
"3271",2011-01-01,"Other","DLA","YOUNG",0,NA
"3272",2011-03-01,"Other","DLA","YOUNG",0,0
"3273",2011-07-01,"Other","DLA","YOUNG",0,0
"3274",2011-11-01,"Other","DLA","YOUNG",0,0
"3275",2011-12-01,"Other","DLA","YOUNG",0,0
"3276",2013-07-01,"Other","DLA","YOUNG",0,0
"3277",2013-08-01,"Other","DLA","YOUNG",0,0
"3278",2007-07-01,"Time/Mat.","Army","YOUNG",0.0874307848580087,NA
"3279",2007-08-01,"Time/Mat.","Army","YOUNG",0.20934076140981,NA
"3280",2007-09-01,"Time/Mat.","Army","YOUNG",0.683248513424627,0.326673353230815
"3281",2007-10-01,"Time/Mat.","Army","YOUNG",0.150123337234273,0.34757087068957
"3282",2007-11-01,"Time/Mat.","Army","YOUNG",0.234856212104121,0.356076020921007
"3283",2007-12-01,"Time/Mat.","Army","YOUNG",0.198601398893709,0.194526982744035
"3284",2008-01-01,"Time/Mat.","Army","YOUNG",0.298436881203905,0.243964830733912
"3285",2008-02-01,"Time/Mat.","Army","YOUNG",0.425075321561822,0.307371200553145
"3286",2008-03-01,"Time/Mat.","Army","YOUNG",0.614893564110629,0.446135255625452
"3287",2008-04-01,"Time/Mat.","Army","YOUNG",0.464707379067245,0.501558754913232
"3288",2008-05-01,"Time/Mat.","Army","YOUNG",0.287144936355748,0.455581959844541
"3289",2008-06-01,"Time/Mat.","Army","YOUNG",0.564273740574837,0.43870868533261
"3290",2008-07-01,"Time/Mat.","Army","YOUNG",0.460421083177874,0.437279920036153
"3291",2008-08-01,"Time/Mat.","Army","YOUNG",0.712496467245119,0.579063763665943
"3292",2008-09-01,"Time/Mat.","Army","YOUNG",1.47160358465293,0.881507045025307
"3293",2008-10-01,"Time/Mat.","Army","YOUNG",0.257709436739554,0.813936496212534
"3294",2008-11-01,"Time/Mat.","Army","YOUNG",0.193332496460273,0.640881839284252
"3295",2008-12-01,"Time/Mat.","Army","YOUNG",0.452916323143538,0.301319418781121
"3296",2009-01-01,"Time/Mat.","Army","YOUNG",0.554208521584759,0.400152447062856
"3297",2009-02-01,"Time/Mat.","Army","YOUNG",0.481042547683481,0.496055797470592
"3298",2009-03-01,"Time/Mat.","Army","YOUNG",0.696357270523923,0.577202779930721
"3299",2009-04-01,"Time/Mat.","Army","YOUNG",0.55994134444685,0.579113720884751
"3300",2009-05-01,"Time/Mat.","Army","YOUNG",0.374474932972505,0.543591182647759
"3301",2009-06-01,"Time/Mat.","Army","YOUNG",0.293392930526088,0.409269735981814
"3302",2009-07-01,"Time/Mat.","Army","YOUNG",0.513072856505737,0.39364690666811
"3303",2009-08-01,"Time/Mat.","Army","YOUNG",0.645393576477593,0.483953121169806
"3304",2009-09-01,"Time/Mat.","Army","YOUNG",0.707649803399004,0.622038745460778
"3305",2009-10-01,"Time/Mat.","Army","YOUNG",0.111566135387249,0.488203171754615
"3306",2009-11-01,"Time/Mat.","Army","YOUNG",0.159430532113821,0.326215490300025
"3307",2009-12-01,"Time/Mat.","Army","YOUNG",0.30165929775353,0.190885321751533
"3308",2010-01-01,"Time/Mat.","Army","YOUNG",0.272771083322636,0.244620304396662
"3309",2010-02-01,"Time/Mat.","Army","YOUNG",0.424786411799315,0.333072264291827
"3310",2010-03-01,"Time/Mat.","Army","YOUNG",0.464451689719726,0.387336394947226
"3311",2010-04-01,"Time/Mat.","Army","YOUNG",0.306276284199829,0.398504795239623
"3312",2010-05-01,"Time/Mat.","Army","YOUNG",0.241285535697475,0.33733783653901
"3313",2010-06-01,"Time/Mat.","Army","YOUNG",0.218805453380402,0.255455757759235
"3314",2010-07-01,"Time/Mat.","Army","YOUNG",0.105541620485665,0.188544203187848
"3315",2010-08-01,"Time/Mat.","Army","YOUNG",0.239419845154044,0.187922306340037
"3316",2010-09-01,"Time/Mat.","Army","YOUNG",0.346932240896448,0.230631235512052
"3317",2010-10-01,"Time/Mat.","Army","YOUNG",0.0261815243810323,0.204177870143841
"3318",2010-11-01,"Time/Mat.","Army","YOUNG",0.132728603388586,0.168614122888689
"3319",2010-12-01,"Time/Mat.","Army","YOUNG",0.0859350659462862,0.0816150645719681
"3320",2011-01-01,"Time/Mat.","Army","YOUNG",0.0632684049622325,0.0939773580990348
"3321",2011-02-01,"Time/Mat.","Army","YOUNG",0.128883893736886,0.092695788215135
"3322",2011-03-01,"Time/Mat.","Army","YOUNG",0.0789073974926563,0.090353232063925
"3323",2011-04-01,"Time/Mat.","Army","YOUNG",0.0825833342005875,0.0967915418100434
"3324",2011-05-01,"Time/Mat.","Army","YOUNG",0.0648512657679396,0.0754473324870611
"3325",2011-06-01,"Time/Mat.","Army","YOUNG",0.103908968642467,0.0837811895369982
"3326",2011-07-01,"Time/Mat.","Army","YOUNG",0.0687240534200587,0.0791614292768219
"3327",2011-08-01,"Time/Mat.","Army","YOUNG",0.066848837253462,0.0798272864386627
"3328",2011-09-01,"Time/Mat.","Army","YOUNG",0.116083280528745,0.0838853904007553
"3329",2011-10-01,"Time/Mat.","Army","YOUNG",0.00480274111831943,0.0625782863001756
"3330",2011-11-01,"Time/Mat.","Army","YOUNG",0.0112975413139738,0.0440611876536795
"3331",2011-12-01,"Time/Mat.","Army","YOUNG",0.0269512688394604,0.0143505170905846
"3332",2012-01-01,"Time/Mat.","Army","YOUNG",0.022559371661003,0.0202693939381457
"3333",2012-02-01,"Time/Mat.","Army","YOUNG",0.034101794428998,0.0278708116431538
"3334",2012-03-01,"Time/Mat.","Army","YOUNG",0.0240415515497889,0.02690090587993
"3335",2012-04-01,"Time/Mat.","Army","YOUNG",0.0187904084749253,0.0256445848179041
"3336",2012-05-01,"Time/Mat.","Army","YOUNG",0.0295150733704047,0.024115677798373
"3337",2012-06-01,"Time/Mat.","Army","YOUNG",0.0261406672536299,0.0248153830329866
"3338",2012-07-01,"Time/Mat.","Army","YOUNG",0.0193444582638245,0.025000066295953
"3339",2012-08-01,"Time/Mat.","Army","YOUNG",0.0055283780661106,0.0170045011945217
"3340",2012-09-01,"Time/Mat.","Army","YOUNG",0.0195320782514674,0.0148016381938008
"3341",2012-10-01,"Time/Mat.","Army","YOUNG",0.000163855853153245,0.00840810405691042
"3342",2012-11-01,"Time/Mat.","Army","YOUNG",-0.00566271975190413,0.00467773811757217
"3343",2012-12-01,"Time/Mat.","Army","YOUNG",0.00105681307941505,-0.00148068360644528
"3344",2013-01-01,"Time/Mat.","Army","YOUNG",-0.000221037353914898,-0.00160898134213466
"3345",2013-02-01,"Time/Mat.","Army","YOUNG",0.00446691662120443,0.00176756411556819
"3346",2013-03-01,"Time/Mat.","Army","YOUNG",0.000750697303341119,0.00166552552354355
"3347",2013-04-01,"Time/Mat.","Army","YOUNG",0.00250503736843709,0.00257421709766088
"3348",2013-05-01,"Time/Mat.","Army","YOUNG",-0.000704180556413121,0.000850518038455029
"3349",2013-06-01,"Time/Mat.","Army","YOUNG",-0.000829682247080329,0.000323724854981213
"3350",2013-07-01,"Time/Mat.","Army","YOUNG",0.00428671399756271,0.000917617064689753
"3351",2013-08-01,"Time/Mat.","Army","YOUNG",-0.00222181076774652,0.00041174032757862
"3352",2013-09-01,"Time/Mat.","Army","YOUNG",-0.0223653037832842,-0.00676680018448935
"3353",2013-10-01,"Time/Mat.","Army","YOUNG",-0.0030007118919,-0.00919594214764359
"3354",2013-11-01,"Time/Mat.","Army","YOUNG",-0.0102151680026,-0.0118603945592614
"3355",2013-12-01,"Time/Mat.","Army","YOUNG",-0.0007050166269,-0.00464029884046667
"3356",2014-01-01,"Time/Mat.","Army","YOUNG",-4.17038622e-05,-0.00365396283056667
"3357",2014-02-01,"Time/Mat.","Army","YOUNG",-0.0017168951884,-0.000821205225833333
"3358",2014-03-01,"Time/Mat.","Army","YOUNG",-0.002252467804,-0.00133702228486667
"3359",2014-04-01,"Time/Mat.","Army","YOUNG",-0.0275521527853,-0.0105071719259
"3360",2014-05-01,"Time/Mat.","Army","YOUNG",-0.0016553058371,-0.0104866421421333
"3361",2014-06-01,"Time/Mat.","Army","YOUNG",-0.0017787257804,-0.0103287281342667
"3362",2014-07-01,"Time/Mat.","Army","YOUNG",-0.0011388579189,-0.00152429651213333
"3363",2014-08-01,"Time/Mat.","Army","YOUNG",-0.0016708886651,-0.00152949078813333
"3364",2014-09-01,"Time/Mat.","Army","YOUNG",-0.0145646005389,-0.00579144904096667
"3365",2009-04-01,"Time/Mat.","Army","CARTER",0.0659791912210435,NA
"3366",2009-05-01,"Time/Mat.","Army","CARTER",0.254965945312838,NA
"3367",2009-06-01,"Time/Mat.","Army","CARTER",0.0876715966551202,0.136205577729667
"3368",2009-07-01,"Time/Mat.","Army","CARTER",0.155855928913185,0.166164490293714
"3369",2009-08-01,"Time/Mat.","Army","CARTER",0.172959972602295,0.138829166056867
"3370",2009-09-01,"Time/Mat.","Army","CARTER",0.616495465760987,0.315103789092156
"3371",2009-10-01,"Time/Mat.","Army","CARTER",0.0654292559370988,0.284961564766794
"3372",2009-11-01,"Time/Mat.","Army","CARTER",0.102377832691485,0.261434184796524
"3373",2009-12-01,"Time/Mat.","Army","CARTER",0.275594911178862,0.147800666602482
"3374",2010-01-01,"Time/Mat.","Army","CARTER",0.159228250994865,0.179066998288404
"3375",2010-02-01,"Time/Mat.","Army","CARTER",0.36265419021181,0.265825784128512
"3376",2010-03-01,"Time/Mat.","Army","CARTER",0.562022610023534,0.361301683743403
"3377",2010-04-01,"Time/Mat.","Army","CARTER",0.441056316463415,0.45524437223292
"3378",2010-05-01,"Time/Mat.","Army","CARTER",0.232529979589217,0.411869635358722
"3379",2010-06-01,"Time/Mat.","Army","CARTER",0.508634311788618,0.394073535947083
"3380",2010-07-01,"Time/Mat.","Army","CARTER",0.397780860173299,0.379648383850378
"3381",2010-08-01,"Time/Mat.","Army","CARTER",0.481242909510056,0.462552693823991
"3382",2010-09-01,"Time/Mat.","Army","CARTER",1.27077865813008,0.716600809271145
"3383",2010-10-01,"Time/Mat.","Army","CARTER",0.0799305090432228,0.610650692227787
"3384",2010-11-01,"Time/Mat.","Army","CARTER",0.244667300577004,0.531792155916769
"3385",2010-12-01,"Time/Mat.","Army","CARTER",0.239903496863198,0.188167102161141
"3386",2011-01-01,"Time/Mat.","Army","CARTER",0.559146767131767,0.347905854857323
"3387",2011-02-01,"Time/Mat.","Army","CARTER",0.26126143809274,0.353437234029235
"3388",2011-03-01,"Time/Mat.","Army","CARTER",0.422041634127151,0.414149946450552
"3389",2011-04-01,"Time/Mat.","Army","CARTER",0.492706078105329,0.392003050108407
"3390",2011-05-01,"Time/Mat.","Army","CARTER",0.293917283539656,0.402888331924045
"3391",2011-06-01,"Time/Mat.","Army","CARTER",0.811636892719261,0.532753418121416
"3392",2011-07-01,"Time/Mat.","Army","CARTER",0.488157818338229,0.531237331532382
"3393",2011-08-01,"Time/Mat.","Army","CARTER",0.45230772392992,0.584034144995804
"3394",2011-09-01,"Time/Mat.","Army","CARTER",0.899873021590432,0.61344618795286
"3395",2011-10-01,"Time/Mat.","Army","CARTER",0.0571477647822057,0.469776170100853
"3396",2011-11-01,"Time/Mat.","Army","CARTER",0.0823276589640614,0.3464494817789
"3397",2011-12-01,"Time/Mat.","Army","CARTER",0.258411722943054,0.13262904889644
"3398",2012-01-01,"Time/Mat.","Army","CARTER",0.156112045515395,0.16561714247417
"3399",2012-02-01,"Time/Mat.","Army","CARTER",0.230092979754917,0.214872249404455
"3400",2012-03-01,"Time/Mat.","Army","CARTER",0.343393863381732,0.243199629550681
"3401",2012-04-01,"Time/Mat.","Army","CARTER",0.357618295345485,0.310368379494045
"3402",2012-05-01,"Time/Mat.","Army","CARTER",0.135870564370302,0.278960907699173
"3403",2012-06-01,"Time/Mat.","Army","CARTER",0.185702405251776,0.226397088322521
"3404",2012-07-01,"Time/Mat.","Army","CARTER",0.286947508773556,0.202840159465211
"3405",2012-08-01,"Time/Mat.","Army","CARTER",0.120622634888271,0.197757516304534
"3406",2012-09-01,"Time/Mat.","Army","CARTER",0.265839153774071,0.224469765811966
"3407",2012-10-01,"Time/Mat.","Army","CARTER",0.00250687857235706,0.129656222411566
"3408",2012-11-01,"Time/Mat.","Army","CARTER",0.0341594292624149,0.100835153869614
"3409",2012-12-01,"Time/Mat.","Army","CARTER",0.0681382468212654,0.0349348515520125
