"","SignedMonth","Vendor.Size.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"2887",2010-07-01,"Medium","Army","YOUNG",0.22414155864356,0.229771408793325
"2888",2010-08-01,"Medium","Army","YOUNG",0.217670210504921,0.230045628915276
"2889",2010-09-01,"Medium","Army","YOUNG",0.68144681627086,0.374419528473114
"2890",2010-10-01,"Medium","Army","YOUNG",0.130121471737306,0.343079499504362
"2891",2010-11-01,"Medium","Army","YOUNG",0.142086507259757,0.317884931755974
"2892",2010-12-01,"Medium","Army","YOUNG",0.0960631571758288,0.122757045390964
"2893",2011-01-01,"Medium","Army","YOUNG",0.188873952916492,0.142341205784026
"2894",2011-02-01,"Medium","Army","YOUNG",0.150343020530843,0.145093376874388
"2895",2011-03-01,"Medium","Army","YOUNG",0.149656710438523,0.162957894628619
"2896",2011-04-01,"Medium","Army","YOUNG",0.128124529951741,0.142708086973703
"2897",2011-05-01,"Medium","Army","YOUNG",0.139321493359211,0.139034244583158
"2898",2011-06-01,"Medium","Army","YOUNG",0.216147763984473,0.161197929098475
"2899",2011-07-01,"Medium","Army","YOUNG",0.148742388900546,0.168070548748077
"2900",2011-08-01,"Medium","Army","YOUNG",0.103836661047,0.156242271310673
"2901",2011-09-01,"Medium","Army","YOUNG",0.255898673237516,0.16949257439502
"2902",2011-10-01,"Medium","Army","YOUNG",0.226116582823602,0.195283972369372
"2903",2011-11-01,"Medium","Army","YOUNG",0.105252308238081,0.195755854766399
"2904",2011-12-01,"Medium","Army","YOUNG",0.113481036762434,0.148283309274706
"2905",2012-01-01,"Medium","Army","YOUNG",0.175712325424776,0.131481890141764
"2906",2012-02-01,"Medium","Army","YOUNG",0.149754627721141,0.146315996636117
"2907",2012-03-01,"Medium","Army","YOUNG",0.0980947131191432,0.141187222088353
"2908",2012-04-01,"Medium","Army","YOUNG",0.0493534246112656,0.0990675884838499
"2909",2012-05-01,"Medium","Army","YOUNG",0.114641632200597,0.0873632566436687
"2910",2012-06-01,"Medium","Army","YOUNG",0.133739621789723,0.0992448928671953
"2911",2012-07-01,"Medium","Army","YOUNG",0.0799261239625167,0.109435792650946
"2912",2012-08-01,"Medium","Army","YOUNG",0.0750962877149624,0.096254011155734
"2913",2012-09-01,"Medium","Army","YOUNG",0.128981400030893,0.094667937236124
"2914",2012-10-01,"Medium","Army","YOUNG",0.0361381748794557,0.080071954208437
"2915",2012-11-01,"Medium","Army","YOUNG",0.0591670360230527,0.0747622036444671
"2916",2012-12-01,"Medium","Army","YOUNG",0.082950704934904,0.0594186386124708
"2917",2013-01-01,"Medium","Army","YOUNG",0.0446993408543719,0.0622723606041095
"2918",2013-02-01,"Medium","Army","YOUNG",0.0296156370364578,0.0524218942752446
"2919",2013-03-01,"Medium","Army","YOUNG",0.0406822756897532,0.0383324178601943
"2920",2013-04-01,"Medium","Army","YOUNG",0.0072200866796994,0.0258393331353035
"2921",2013-05-01,"Medium","Army","YOUNG",0.114387545060323,0.0540966358099252
"2922",2013-06-01,"Medium","Army","YOUNG",0.0292294080498629,0.0502790132632951
"2923",2013-07-01,"Medium","Army","YOUNG",0.042228930096273,0.0619486277354863
"2924",2013-08-01,"Medium","Army","YOUNG",0.0165602063152229,0.0293395148204529
"2925",2013-09-01,"Medium","Army","YOUNG",-0.00075520800294506,0.0193446428028503
"2926",2013-10-01,"Medium","Army","YOUNG",0.0115857598732,0.00913025272849262
"2927",2013-11-01,"Medium","Army","YOUNG",0.0282218042751,0.0130174520484516
"2928",2013-12-01,"Medium","Army","YOUNG",0.0158027856794,0.0185367832759
"2929",2014-01-01,"Medium","Army","YOUNG",0.0117937624389,0.0186061174644667
"2930",2014-02-01,"Medium","Army","YOUNG",0.0441467893595,0.0239144458259333
"2931",2014-03-01,"Medium","Army","YOUNG",0.0220882924361,0.0260096147448333
"2932",2014-04-01,"Medium","Army","YOUNG",0.020433101128,0.0288893943078667
"2933",2014-05-01,"Medium","Army","YOUNG",0.0427183862318,0.0284132599319667
"2934",2014-06-01,"Medium","Army","YOUNG",0.0715431250873,0.0448982041490333
"2935",2014-07-01,"Medium","Army","YOUNG",0.023556331019,0.0459392807793667
"2936",2014-08-01,"Medium","Army","YOUNG",0.0156204153582,0.0369066238215
"2937",2014-09-01,"Medium","Army","YOUNG",0.0319256231148,0.0237007898306667
"2938",2009-04-01,"Medium","Army","CARTER
 pre-IFT",0.340637641350942,NA
"2939",2009-05-01,"Medium","Army","CARTER
 pre-IFT",1.608674755315,NA
"2940",2009-06-01,"Medium","Army","CARTER
 pre-IFT",2.16450751836978,1.37127330501191
"2941",2009-07-01,"Medium","Army","CARTER
 pre-IFT",1.94656992337086,1.90658406568521
"2942",2009-08-01,"Medium","Army","CARTER
 pre-IFT",2.89280851242693,2.33462865138919
"2943",2009-09-01,"Medium","Army","CARTER
 pre-IFT",6.98300060560727,3.94079301380169
"2944",2009-10-01,"Medium","Army","CARTER
 pre-IFT",0.893767044458708,3.58985872083097
"2945",2009-11-01,"Medium","Army","CARTER
 pre-IFT",1.21649467439024,3.03108744148541
"2946",2009-12-01,"Medium","Army","CARTER
 pre-IFT",1.88857748489516,1.33294640124804
"2947",2010-01-01,"Medium","Army","CARTER
 pre-IFT",1.62088604437313,1.57531940121951
"2948",2010-02-01,"Medium","Army","CARTER
 pre-IFT",2.06474405178648,1.85806919368492
"2949",2010-03-01,"Medium","Army","CARTER
 pre-IFT",2.39035101603552,2.02532703739837
"2950",2010-04-01,"Medium","Army","CARTER
 pre-IFT",2.89039830200043,2.44849778994081
"2951",2010-05-01,"Medium","Army","CARTER
 pre-IFT",2.0417249224754,2.44082474683711
"2952",2010-06-01,"Medium","Army","CARTER
 pre-IFT",2.60196565555231,2.51136296000938
"2953",2010-07-01,"Medium","Army","CARTER
 pre-IFT",2.914200114816,2.51929689761457
"2954",2010-08-01,"Medium","Army","CARTER
 pre-IFT",2.8014952393988,2.77255366992237
"2955",2010-09-01,"Medium","Army","CARTER
 pre-IFT",3.73924683298032,3.15164739573171
"2956",2010-10-01,"Medium","Army","CARTER
 pre-IFT",0.219796588375997,2.25351288691837
"2957",2010-11-01,"Medium","Army","CARTER
 pre-IFT",0.325084726762484,1.4280427160396
"2958",2010-12-01,"Medium","Army","CARTER
 pre-IFT",0.476037933780948,0.340306416306476
"2959",2011-01-01,"Medium","Army","CARTER
 pre-IFT",0.37259411276752,0.391238924436984
"2960",2011-02-01,"Medium","Army","CARTER
 pre-IFT",0.277791387914394,0.375474478154287
"2961",2011-03-01,"Medium","Army","CARTER
 pre-IFT",1.10818162630088,0.586189042327598
"2962",2011-04-01,"Medium","Army","CARTER
 pre-IFT",0.384378051731011,0.590117021982095
"2963",2011-05-01,"Medium","Army","CARTER
 pre-IFT",0.459421781850608,0.6506604866275
"2964",2011-06-01,"Medium","Army","CARTER
 pre-IFT",0.320731180077633,0.388177004553084
"2965",2011-07-01,"Medium","Army","CARTER
 pre-IFT",0.420378736949224,0.400177232959155
"2966",2011-08-01,"Medium","Army","CARTER
 pre-IFT",0.741987750293747,0.494365889106868
"2967",2011-09-01,"Medium","Army","CARTER
 pre-IFT",0.766042070772136,0.642802852671702
"2968",2011-10-01,"Medium","Army","CARTER
 pre-IFT",0.0609726368448152,0.523000819303566
"2969",2011-11-01,"Medium","Army","CARTER
 pre-IFT",0.168655712460097,0.331890140025683
"2970",2011-12-01,"Medium","Army","CARTER
 pre-IFT",0.241087390629183,0.156905246644698
"2971",2012-01-01,"Medium","Army","CARTER
 pre-IFT",0.124047132375656,0.177930078488312
"2972",2012-02-01,"Medium","Army","CARTER
 pre-IFT",0.270626330604469,0.211920284536436
"2973",2012-03-01,"Medium","Army","CARTER
 pre-IFT",0.303788558037277,0.232820673672468
"2974",2012-04-01,"Medium","Army","CARTER
 pre-IFT",0.316792055287818,0.297068981309855
"2975",2012-05-01,"Medium","Army","CARTER
 pre-IFT",0.14497498338997,0.255185198905022
"2976",2012-06-01,"Medium","Army","CARTER
 pre-IFT",0.239030448851818,0.233599162509869
"2977",2012-07-01,"Medium","Army","CARTER
 pre-IFT",0.221882715116878,0.201962715786222
"2978",2012-08-01,"Medium","Army","CARTER
 pre-IFT",0.262219799433632,0.241044321134109
"2979",2012-09-01,"Medium","Army","CARTER
 pre-IFT",0.263974216404078,0.249358910318196
"2980",2012-10-01,"Medium","Army","CARTER
 pre-IFT",0.0796897809229207,0.201961265586877
"2981",2012-11-01,"Medium","Army","CARTER
 pre-IFT",0.103589134577536,0.149084377301512
"2982",2012-12-01,"Medium","Army","CARTER
 pre-IFT",0.217299625263735,0.133526180254731
"2983",2013-01-01,"Medium","Army","CARTER
 pre-IFT",0.0416644346789885,0.120851064840087
"2984",2013-02-01,"Medium","Army","CARTER
 pre-IFT",0.0668169497855184,0.108593669909414
"2985",2013-03-01,"Medium","Army","CARTER
 pre-IFT",0.137544826350157,0.0820087369382214
"2986",2013-04-01,"Medium","Army","CARTER
 pre-IFT",0.0737302887746522,0.0926973549701093
"2987",2013-05-01,"Medium","Army","CARTER
 pre-IFT",0.102666857748858,0.104647324291222
"2988",2013-06-01,"Medium","Army","CARTER
 pre-IFT",0.0887811596546156,0.0883927687260418
"2989",2013-07-01,"Medium","Army","CARTER
 pre-IFT",0.044283657591043,0.078577224998172
"2990",2013-08-01,"Medium","Army","CARTER
 pre-IFT",0.0742069771112014,0.0690905981189533
"2991",2013-09-01,"Medium","Army","CARTER
 pre-IFT",0.177778237220067,0.0987562906407705
"2992",2013-10-01,"Medium","Army","CARTER
 pre-IFT",0.0219882760741,0.0913244968017895
"2993",2013-11-01,"Medium","Army","CARTER
 pre-IFT",0.0273337463859,0.0757000865600223
"2994",2013-12-01,"Medium","Army","CARTER
 pre-IFT",0.1475864635991,0.0656361620197
"2995",2014-01-01,"Medium","Army","CARTER
 pre-IFT",0.154095552647,0.109671920877333
"2996",2014-02-01,"Medium","Army","CARTER
 pre-IFT",0.0205164585398,0.1073994915953
"2997",2014-03-01,"Medium","Army","CARTER
 pre-IFT",0.0641728999764,0.0795949703877333
"2998",2014-04-01,"Medium","Army","CARTER
 pre-IFT",0.084483809564,0.0563910560267333
"2999",2014-05-01,"Medium","Army","CARTER
 pre-IFT",0.0251051810762,0.0579206302055333
"3000",2014-06-01,"Medium","Army","CARTER
 pre-IFT",0.0622995319491,0.0572961741964333
"3001",2014-07-01,"Medium","Army","CARTER
 pre-IFT",0.058683030597,0.0486959145407667
"3002",2014-08-01,"Medium","Army","CARTER
 pre-IFT",0.0549500811699,0.058644214572
"3003",2014-09-01,"Medium","Army","CARTER
 pre-IFT",0.0278098296874,0.0471476471514333
"3004",2010-09-01,"Medium","Army","Small Business
Task Force",2.98869858003851,NA
"3005",2010-10-01,"Medium","Army","Small Business
Task Force",0.463058152328997,NA
"3006",2010-11-01,"Medium","Army","Small Business
Task Force",0.791342771852707,1.41436650140674
"3007",2010-12-01,"Medium","Army","Small Business
Task Force",1.40647865850818,0.886959860896629
"3008",2011-01-01,"Medium","Army","Small Business
Task Force",1.37918380120646,1.19233507718912
"3009",2011-02-01,"Medium","Army","Small Business
Task Force",1.19940487994125,1.3283557798853
"3010",2011-03-01,"Medium","Army","Small Business
Task Force",1.95699526322912,1.51186131479228
"3011",2011-04-01,"Medium","Army","Small Business
Task Force",2.18356668436844,1.77998894251294
"3012",2011-05-01,"Medium","Army","Small Business
Task Force",2.06301592809484,2.06785929189747
"3013",2011-06-01,"Medium","Army","Small Business
Task Force",2.59902522409778,2.28186927885369
"3014",2011-07-01,"Medium","Army","Small Business
Task Force",2.19453725579102,2.28552613599454
"3015",2011-08-01,"Medium","Army","Small Business
Task Force",2.13346382166387,2.30900876718422
"3016",2011-09-01,"Medium","Army","Small Business
Task Force",6.22395960780529,3.51732022842006
"3017",2011-10-01,"Medium","Army","Small Business
Task Force",0.481242022541448,2.94622181733687
"3018",2011-11-01,"Medium","Army","Small Business
Task Force",0.69707996875708,2.46742719970127
"3019",2011-12-01,"Medium","Army","Small Business
Task Force",1.40670482652662,0.861675605941716
"3020",2012-01-01,"Medium","Army","Small Business
Task Force",1.41957994240552,1.17445491256307
"3021",2012-02-01,"Medium","Army","Small Business
Task Force",1.71211593484708,1.51280023459307
"3022",2012-03-01,"Medium","Army","Small Business
Task Force",2.34121413349809,1.8243033369169
"3023",2012-04-01,"Medium","Army","Small Business
Task Force",1.60514844054165,1.88615950296228
"3024",2012-05-01,"Medium","Army","Small Business
Task Force",2.241184704706,2.06251575958192
"3025",2012-06-01,"Medium","Army","Small Business
Task Force",1.74117866402018,1.86250393642261
"3026",2012-07-01,"Medium","Army","Small Business
Task Force",1.92815766105447,1.97017367659355
"3027",2012-08-01,"Medium","Army","Small Business
Task Force",2.38133221945217,2.01688951484228
"3028",2012-09-01,"Medium","Army","Small Business
Task Force",5.08533755887138,3.13160914645934
"3029",2012-10-01,"Medium","Army","Small Business
Task Force",0.666596298845029,2.71108869238953
"3030",2012-11-01,"Medium","Army","Small Business
Task Force",1.42740088917081,2.39311158229574
"3031",2012-12-01,"Medium","Army","Small Business
Task Force",1.58060514921814,1.22486744574466
"3032",2013-01-01,"Medium","Army","Small Business
Task Force",1.09275758025155,1.3669212062135
"3033",2013-02-01,"Medium","Army","Small Business
Task Force",1.22988066320097,1.30108113089022
"3034",2013-03-01,"Medium","Army","Small Business
Task Force",0.905595520585559,1.07607792134603
"3035",2013-04-01,"Medium","Army","Small Business
Task Force",0.655004861223215,0.930160348336583
"3036",2013-05-01,"Medium","Army","Small Business
Task Force",0.906149789236316,0.82225005701503
"3037",2013-06-01,"Medium","Army","Small Business
Task Force",0.530427495245455,0.697194048568329
"3038",2013-07-01,"Medium","Army","Small Business
Task Force",0.441487081140449,0.626021455207407
"3039",2013-08-01,"Medium","Army","Small Business
Task Force",0.322197476005179,0.431370684130361
"3040",2013-09-01,"Medium","Army","Small Business
Task Force",1.4348293578626,0.732837971669409
"3041",2013-10-01,"Medium","Army","Small Business
Task Force",0.0941102993022,0.617045711056659
"3042",2013-11-01,"Medium","Army","Small Business
Task Force",0.284812861879,0.604584173014599
"3043",2013-12-01,"Medium","Army","Small Business
Task Force",0.4869525808776,0.288625247352933
"3044",2014-01-01,"Medium","Army","Small Business
Task Force",0.107786961881,0.2931841348792
"3045",2014-02-01,"Medium","Army","Small Business
Task Force",0.2144496093224,0.269729717360333
"3046",2014-03-01,"Medium","Army","Small Business
Task Force",0.3982300896061,0.240155553603167
"3047",2014-04-01,"Medium","Army","Small Business
Task Force",0.2454671989914,0.2860489659733
"3048",2014-05-01,"Medium","Army","Small Business
Task Force",0.3558062541965,0.333167847598
"3049",2014-06-01,"Medium","Army","Small Business
Task Force",0.4381908385154,0.346488097234433
"3050",2014-07-01,"Medium","Army","Small Business
Task Force",0.3368820457723,0.376959712828067
"3051",2014-08-01,"Medium","Army","Small Business
Task Force",0.0955207450228,0.290197876436833
"3052",2014-09-01,"Medium","Army","Small Business
Task Force",0.5955109010043,0.342637897266467
"3053",2013-04-01,"Medium","Army","BBP2",0.176962659370367,NA
"3054",2013-05-01,"Medium","Army","BBP2",0.9466939311046,NA
"3055",2013-06-01,"Medium","Army","BBP2",0.850964760785417,0.658207117086795
"3056",2013-07-01,"Medium","Army","BBP2",1.04972296459775,0.949127218829254
"3057",2013-08-01,"Medium","Army","BBP2",1.17968259226008,1.02679010588108
"3058",2013-09-01,"Medium","Army","BBP2",3.82936660094689,2.01959071926824
"3059",2013-10-01,"Medium","Army","BBP2",0.3371684352294,1.78207254281212
"3060",2013-11-01,"Medium","Army","BBP2",0.641312747987,1.60261592805443
"3061",2013-12-01,"Medium","Army","BBP2",0.8371492838373,0.605210155684567
"3062",2014-01-01,"Medium","Army","BBP2",0.6670785284846,0.715180186769633
"3063",2014-02-01,"Medium","Army","BBP2",0.6181740472762,0.7074672865327
"3064",2014-03-01,"Medium","Army","BBP2",1.0984339221917,0.794562165984167
"3065",2014-04-01,"Medium","Army","BBP2",1.0479397671284,0.921515912198767
"3066",2014-05-01,"Medium","Army","BBP2",1.2605004452656,1.13562471152857
"3067",2014-06-01,"Medium","Army","BBP2",1.4412768324415,1.24990568161183
"3068",2014-07-01,"Medium","Army","BBP2",1.2707218422466,1.3241663733179
"3069",2014-08-01,"Medium","Army","BBP2",1.6783840243485,1.46346089967887
"3070",2014-09-01,"Medium","Army","BBP2",1.7018609099194,1.55032225883817
"3071",2007-07-01,"Medium","Navy","YOUNG",0.216758699753059,NA
"3072",2007-08-01,"Medium","Navy","YOUNG",0.879438657907734,NA
"3073",2007-09-01,"Medium","Navy","YOUNG",2.16000072904928,1.08539936223669
"3074",2007-10-01,"Medium","Navy","YOUNG",0.957750910683297,1.3323967658801
"3075",2007-11-01,"Medium","Navy","YOUNG",0.786563683655098,1.30143844112922
"3076",2007-12-01,"Medium","Navy","YOUNG",0.51131522521692,0.751876606518438
"3077",2008-01-01,"Medium","Navy","YOUNG",0.681372337711497,0.659750415527838
"3078",2008-02-01,"Medium","Navy","YOUNG",0.598259679978308,0.596982414302242
"3079",2008-03-01,"Medium","Navy","YOUNG",1.39879192421909,0.892807980636298
"3080",2008-04-01,"Medium","Navy","YOUNG",0.627248786409978,0.874766796869125
"3081",2008-05-01,"Medium","Navy","YOUNG",0.748919628091106,0.924986779573391
"3082",2008-06-01,"Medium","Navy","YOUNG",0.837997201106291,0.738055205202458
"3083",2008-07-01,"Medium","Navy","YOUNG",0.880646805368763,0.822521211522053
"3084",2008-08-01,"Medium","Navy","YOUNG",0.90001156291757,0.872885189797542
"3085",2008-09-01,"Medium","Navy","YOUNG",3.67231774801518,1.81765870543384
"3086",2008-10-01,"Medium","Navy","YOUNG",0.490052193559212,1.68746050149732
"3087",2008-11-01,"Medium","Navy","YOUNG",1.13169990237064,1.76468994798168
"3088",2008-12-01,"Medium","Navy","YOUNG",1.07734833886123,0.89970014493036
"3089",2009-01-01,"Medium","Navy","YOUNG",0.771056893959732,0.9933683783972
"3090",2009-02-01,"Medium","Navy","YOUNG",0.902861212805802,0.91708881520892
"3091",2009-03-01,"Medium","Navy","YOUNG",0.941863797358736,0.871927301374757
"3092",2009-04-01,"Medium","Navy","YOUNG",0.831736230103919,0.892153746756152
"3093",2009-05-01,"Medium","Navy","YOUNG",0.253208690604027,0.675602906022227
"3094",2009-06-01,"Medium","Navy","YOUNG",0.491231380222992,0.525392100310312
"3095",2009-07-01,"Medium","Navy","YOUNG",0.261059487951938,0.335166519592985
"3096",2009-08-01,"Medium","Navy","YOUNG",0.230820769733709,0.327703879302879
"3097",2009-09-01,"Medium","Navy","YOUNG",0.556319176629141,0.349399811438262
"3098",2009-10-01,"Medium","Navy","YOUNG",0.127545052620881,0.304894999661244
